#Frame      Mode1    Mode2    Mode3
   15815 -300.969  104.861  -56.843
   15816 -301.537  108.122  -59.983
   15817 -299.867  104.996  -57.088
   15818 -300.798  104.095  -57.199
   15819 -301.504  104.660  -56.807
   15820 -302.544  106.557  -57.926
   15821 -300.369  104.599  -55.303
   15822 -300.262  106.603  -55.079
   15823 -301.474  105.249  -56.741
   15824 -301.100  107.256  -55.112
   15825 -300.377  106.185  -54.393
   15826 -300.558  106.386  -52.519
   15827 -300.915  105.744  -53.870
   15828 -300.696  104.492  -53.463
   15829 -302.714  105.762  -57.317
   15830 -302.432  106.128  -54.900
   15831 -301.223  108.638  -53.913
   15832 -302.687  109.692  -53.983
   15833 -304.669  108.539  -53.042
   15834 -302.520  106.494  -53.750
   15835 -302.398  107.267  -52.992
   15836 -300.848  107.160  -52.899
   15837 -300.909  109.223  -51.639
   15838 -299.285  108.844  -53.272
   15839 -301.148  110.678  -55.115
   15840 -299.699  108.886  -54.270
   15841 -303.003  105.692  -52.694
   15842 -303.835  106.840  -54.843
   15843 -303.545  107.356  -55.751
   15844 -303.682  106.718  -57.609
   15845 -304.535  108.661  -56.713
   15846 -304.036  107.603  -57.294
   15847 -302.107  108.270  -56.258
   15848 -302.787  106.136  -54.783
   15849 -303.744  107.685  -55.345
   15850 -302.251  106.679  -54.365
   15851 -303.873  104.142  -53.290
   15852 -303.598  105.444  -52.354
   15853 -301.595  105.023  -53.413
   15854 -304.587  104.466  -52.269
   15855 -304.411  105.018  -55.307
   15856 -306.365  104.950  -55.578
   15857 -304.999  103.891  -56.703
   15858 -305.297  104.944  -55.680
   15859 -306.225  101.652  -54.505
   15860 -307.208  104.591  -53.047
   15861 -305.562  102.562  -52.520
   15862 -305.061  101.497  -53.910
   15863 -305.819   99.153  -52.796
   15864 -304.153   99.345  -50.041
   15865 -302.543  100.565  -52.164
   15866 -302.533  101.344  -52.175
   15867 -303.795  101.111  -54.740
   15868 -303.150  101.766  -54.952
   15869 -303.383  102.353  -54.364
   15870 -303.272  100.706  -55.732
   15871 -304.595  100.146  -56.869
   15872 -303.742  101.047  -57.344
   15873 -306.276  101.428  -57.867
   15874 -306.119  102.829  -57.735
   15875 -305.669  104.379  -57.766
   15876 -304.455  104.144  -57.882
   15877 -303.207  106.062  -58.867
   15878 -302.359  106.445  -59.094
   15879 -302.987  106.924  -58.190
   15880 -303.398  108.256  -58.585
   15881 -301.856  110.207  -57.302
   15882 -302.816  108.799  -56.113
   15883 -302.082  106.131  -54.934
   15884 -302.735  107.516  -54.616
   15885 -303.515  106.791  -54.647
   15886 -305.046  106.019  -54.416
   15887 -303.723  104.888  -53.197
   15888 -302.653  104.535  -51.582
   15889 -302.093  108.075  -51.214
   15890 -301.421  109.207  -51.084
   15891 -300.248  108.977  -53.416
   15892 -298.288  108.829  -53.518
   15893 -301.379  109.518  -54.598
   15894 -302.385  112.280  -55.429
   15895 -302.509  110.880  -53.736
   15896 -299.296  110.729  -52.054
   15897 -303.630  111.727  -54.416
   15898 -303.634  113.030  -57.491
   15899 -301.049  112.642  -59.865
   15900 -303.416  112.797  -59.223
   15901 -303.552  111.998  -59.505
   15902 -300.299  111.798  -56.686
   15903 -299.721  112.606  -54.850
   15904 -300.292  109.628  -55.125
   15905 -299.830  110.018  -56.601
   15906 -299.732  112.325  -57.290
   15907 -299.701  114.049  -56.832
   15908 -300.357  111.457  -57.607
   15909 -298.545  112.467  -56.299
   15910 -297.873  111.841  -56.816
   15911 -298.923  113.643  -58.277
   15912 -300.588  112.533  -60.199
   15913 -299.923  115.117  -57.023
   15914 -300.001  116.686  -56.917
   15915 -299.730  115.557  -54.582
   15916 -298.121  116.466  -53.541
   15917 -297.213  117.472  -53.651
   15918 -294.542  117.020  -55.114
   15919 -295.957  118.954  -53.749
   15920 -295.751  119.635  -54.357
   15921 -294.010  121.575  -54.529
   15922 -294.389  121.790  -57.311
   15923 -296.178  121.711  -58.820
   15924 -297.777  118.762  -59.877
   15925 -298.104  117.943  -58.394
   15926 -296.658  116.867  -57.610
   15927 -297.006  117.263  -58.181
   15928 -296.633  116.963  -58.065
   15929 -297.220  116.953  -58.273
   15930 -296.504  116.384  -59.807
   15931 -296.413  117.767  -57.544
   15932 -295.953  118.153  -57.025
   15933 -296.662  117.553  -57.796
   15934 -296.751  119.797  -56.320
   15935 -296.439  118.371  -55.159
   15936 -296.139  118.247  -57.611
   15937 -296.818  120.062  -58.543
   15938 -297.852  119.530  -59.400
   15939 -295.377  116.646  -58.329
   15940 -296.290  117.544  -59.678
   15941 -298.629  117.572  -59.283
   15942 -297.804  116.225  -57.883
   15943 -298.817  115.808  -57.110
   15944 -299.138  116.956  -55.674
   15945 -299.430  117.338  -55.877
   15946 -296.452  116.963  -57.966
   15947 -295.469  117.492  -59.245
   15948 -294.544  116.040  -57.332
   15949 -298.035  114.291  -57.293
   15950 -298.398  115.844  -53.295
   15951 -296.732  115.566  -55.784
   15952 -295.192  117.075  -53.080
   15953 -293.616  118.055  -54.639
   15954 -294.095  117.457  -52.400
   15955 -295.319  116.372  -52.128
   15956 -294.144  119.657  -54.342
   15957 -296.073  116.104  -52.365
   15958 -295.602  118.778  -53.717
   15959 -295.341  116.049  -53.752
   15960 -293.958  116.495  -53.301
   15961 -294.458  116.295  -52.776
   15962 -294.014  118.411  -52.468
   15963 -294.454  120.513  -52.504
   15964 -294.491  122.116  -54.704
   15965 -292.219  121.792  -52.559
   15966 -292.597  119.907  -51.518
   15967 -293.901  119.858  -53.128
   15968 -294.053  121.494  -53.650
   15969 -293.859  122.872  -55.970
   15970 -293.110  122.856  -56.973
   15971 -294.175  122.433  -55.800
   15972 -294.209  122.648  -55.816
   15973 -292.993  123.490  -56.390
   15974 -295.520  123.967  -54.044
   15975 -295.345  124.738  -54.167
   15976 -294.642  124.528  -55.910
   15977 -295.723  124.994  -57.674
   15978 -294.884  125.271  -59.278
   15979 -294.220  126.075  -60.772
   15980 -295.193  127.307  -61.230
   15981 -295.923  125.648  -60.212
   15982 -296.675  123.908  -62.566
   15983 -295.855  121.383  -59.950
   15984 -294.537  121.869  -59.408
   15985 -295.784  120.612  -58.225
   15986 -294.514  121.636  -60.024
   15987 -296.934  122.194  -60.645
   15988 -296.002  124.854  -59.539
   15989 -296.153  124.940  -59.868
   15990 -293.259  124.445  -58.991
   15991 -293.895  123.458  -59.605
   15992 -293.767  123.584  -59.971
   15993 -295.096  123.353  -59.008
   15994 -293.807  122.647  -55.585
   15995 -293.288  122.951  -56.230
   15996 -291.957  122.203  -53.945
   15997 -292.903  123.009  -54.216
   15998 -293.231  120.492  -53.396
   15999 -291.813  120.242  -54.132
   16000 -291.278  122.602  -57.261
   16001 -291.134  123.361  -56.189
   16002 -292.223  124.544  -56.700
   16003 -293.718  122.948  -57.205
   16004 -295.611  120.606  -56.127
   16005 -294.939  122.532  -56.373
   16006 -293.508  123.753  -57.466
   16007 -293.934  122.981  -58.650
   16008 -291.733  121.174  -56.538
   16009 -293.212  119.578  -57.154
   16010 -295.013  122.227  -57.582
   16011 -294.573  119.642  -57.480
   16012 -295.254  118.603  -56.840
   16013 -293.886  119.664  -58.236
   16014 -293.325  118.782  -58.391
   16015 -293.053  120.816  -57.884
   16016 -292.680  119.539  -58.116
   16017 -293.013  119.082  -58.014
   16018 -293.799  120.666  -58.779
   16019 -293.820  118.707  -57.249
   16020 -294.930  117.347  -57.809
   16021 -295.256  117.181  -56.326
   16022 -296.255  119.199  -58.437
   16023 -296.096  120.406  -59.247
   16024 -294.099  120.248  -61.515
   16025 -296.036  119.673  -63.740
   16026 -295.281  119.588  -61.514
   16027 -299.601  120.338  -62.529
   16028 -298.006  118.455  -61.725
   16029 -296.757  118.435  -62.074
   16030 -296.191  118.518  -62.048
   16031 -299.237  117.192  -62.898
   16032 -298.162  115.648  -63.917
   16033 -299.011  116.872  -61.246
   16034 -296.135  115.014  -62.144
   16035 -296.063  116.240  -60.976
   16036 -296.931  116.753  -57.980
   16037 -295.639  115.534  -58.267
   16038 -295.361  117.855  -59.434
   16039 -294.296  118.011  -56.484
   16040 -292.226  117.929  -54.629
   16041 -293.147  118.069  -54.205
   16042 -291.724  117.210  -51.723
   16043 -292.757  115.945  -53.698
   16044 -292.987  114.627  -54.291
   16045 -294.556  115.337  -54.812
   16046 -295.376  115.541  -53.787
   16047 -294.340  118.238  -52.967
   16048 -294.907  119.696  -54.821
   16049 -295.079  117.998  -52.226
   16050 -294.885  120.841  -53.459
   16051 -295.761  120.789  -54.662
   16052 -293.237  123.447  -55.919
   16053 -294.489  123.020  -55.482
   16054 -297.226  121.193  -55.953
   16055 -296.981  122.628  -56.919
   16056 -296.244  123.339  -58.017
   16057 -295.791  122.387  -58.677
   16058 -295.753  126.019  -58.388
   16059 -296.250  126.132  -57.801
   16060 -297.412  125.434  -56.500
   16061 -297.131  125.518  -56.393
   16062 -297.415  124.802  -57.430
   16063 -295.637  126.661  -58.248
   16064 -295.991  124.853  -55.874
   16065 -295.949  126.238  -56.785
   16066 -294.660  123.737  -54.946
   16067 -294.371  125.028  -55.109
   16068 -294.685  122.392  -56.949
   16069 -294.211  124.798  -58.652
   16070 -294.035  127.064  -58.995
   16071 -293.230  125.919  -59.270
   16072 -291.438  126.626  -61.127
   16073 -292.105  126.028  -60.609
   16074 -293.141  125.917  -58.081
   16075 -296.222  125.773  -60.166
   16076 -293.688  124.131  -62.503
   16077 -296.129  123.454  -62.715
   16078 -296.454  122.929  -63.411
   16079 -295.834  122.311  -65.162
   16080 -293.803  119.912  -63.832
   16081 -294.540  120.376  -64.329
   16082 -296.694  118.779  -64.103
   16083 -297.879  118.409  -63.864
   16084 -296.492  118.815  -63.654
   16085 -296.846  119.211  -61.890
   16086 -297.720  118.673  -60.175
   16087 -296.774  117.479  -58.883
   16088 -295.097  119.037  -59.010
   16089 -293.640  117.755  -57.985
   16090 -293.912  119.259  -58.440
   16091 -294.882  117.604  -58.994
   16092 -297.422  117.764  -58.373
   16093 -295.814  118.961  -58.144
   16094 -295.085  117.205  -59.481
   16095 -294.890  117.140  -57.028
   16096 -295.574  117.848  -58.941
   16097 -295.951  116.383  -57.072
   16098 -295.588  113.528  -58.469
   16099 -295.775  115.068  -58.115
   16100 -297.263  114.014  -59.635
   16101 -295.501  114.401  -58.830
   16102 -294.370  113.197  -58.412
   16103 -292.879  116.959  -54.669
   16104 -290.867  116.731  -53.292
   16105 -291.097  118.197  -53.201
   16106 -292.193  117.055  -53.499
   16107 -289.537  118.490  -52.608
   16108 -292.395  118.682  -52.579
   16109 -289.971  121.181  -53.156
   16110 -290.209  120.896  -50.410
   16111 -290.842  121.975  -51.883
   16112 -291.256  121.335  -52.123
   16113 -290.330  119.639  -52.238
   16114 -288.404  116.427  -49.963
   16115 -286.999  114.023  -48.833
   16116 -290.630  116.053  -49.044
   16117 -289.160  115.314  -49.286
   16118 -287.425  116.068  -45.817
   16119 -288.613  116.176  -44.631
   16120 -288.486  114.324  -43.866
   16121 -288.563  113.563  -43.021
   16122 -289.925  116.282  -44.474
   16123 -289.004  113.872  -44.330
   16124 -290.483  113.006  -44.796
   16125 -288.432  113.270  -45.044
   16126 -288.397  113.956  -47.973
   16127 -291.347  115.454  -49.762
   16128 -290.211  113.735  -46.305
   16129 -291.753  113.146  -45.280
   16130 -290.964  112.069  -47.302
   16131 -290.005  111.399  -47.280
   16132 -290.007  112.252  -49.204
   16133 -289.523  112.170  -46.251
   16134 -289.671  111.760  -49.164
   16135 -291.258  112.810  -47.821
   16136 -292.992  111.571  -47.893
   16137 -289.380  110.287  -50.631
   16138 -289.981  111.667  -52.388
   16139 -290.357  108.608  -50.989
   16140 -292.970  111.632  -50.478
   16141 -292.422  113.078  -51.555
   16142 -292.122  114.233  -52.845
   16143 -292.562  115.022  -54.120
   16144 -294.607  115.687  -54.535
   16145 -295.530  115.721  -54.891
   16146 -296.568  115.615  -54.360
   16147 -295.290  115.684  -55.883
   16148 -298.309  113.789  -58.718
   16149 -296.765  113.743  -58.429
   16150 -298.702  113.775  -58.521
   16151 -298.612  113.930  -59.020
   16152 -296.556  111.244  -58.844
   16153 -298.342  111.034  -57.310
   16154 -295.331  110.284  -56.664
   16155 -296.202  109.172  -58.293
   16156 -298.334  110.559  -58.363
   16157 -299.378  111.910  -57.594
   16158 -297.725  113.498  -56.281
   16159 -298.986  113.367  -56.720
   16160 -300.495  110.716  -57.230
   16161 -301.853  110.913  -55.322
   16162 -299.653  111.339  -57.593
   16163 -297.993  109.991  -57.643
   16164 -297.461  108.059  -54.804
   16165 -295.937  110.244  -57.470
   16166 -297.116  114.449  -58.834
   16167 -297.359  115.959  -58.785
   16168 -296.644  115.633  -60.417
   16169 -297.042  117.404  -62.123
   16170 -297.981  114.581  -62.072
   16171 -295.940  111.976  -62.539
   16172 -295.595  113.794  -61.375
   16173 -297.512  113.583  -61.105
   16174 -296.348  114.714  -59.386
   16175 -293.239  116.495  -58.120
   16176 -293.438  116.551  -57.707
   16177 -295.654  115.591  -54.010
   16178 -296.693  114.765  -56.441
   16179 -298.273  115.602  -59.301
   16180 -296.238  116.152  -59.009
   16181 -294.566  116.727  -59.479
   16182 -295.623  114.515  -59.903
   16183 -293.514  114.355  -58.782
   16184 -294.168  113.117  -57.745
   16185 -294.762  112.769  -56.796
   16186 -295.023  115.105  -56.938
   16187 -294.701  114.599  -57.785
   16188 -292.408  115.799  -58.217
   16189 -291.466  115.846  -54.796
   16190 -291.431  114.153  -56.106
   16191 -293.577  113.875  -51.920
   16192 -292.647  114.042  -51.707
   16193 -291.190  117.719  -52.641
   16194 -290.381  116.223  -52.177
   16195 -290.871  114.927  -52.228
   16196 -292.164  116.639  -52.980
   16197 -291.214  116.834  -52.483
   16198 -290.766  114.160  -50.677
   16199 -290.142  113.609  -51.067
   16200 -289.937  114.066  -51.339
   16201 -290.775  114.145  -51.986
   16202 -291.890  112.983  -54.448
   16203 -293.897  112.051  -55.038
   16204 -293.492  111.503  -55.164
   16205 -296.479  110.005  -55.856
   16206 -294.558  110.391  -55.849
   16207 -295.368  109.975  -57.479
   16208 -294.142  110.517  -57.812
   16209 -293.591  110.303  -56.182
   16210 -295.584  114.827  -57.980
   16211 -296.489  113.253  -57.384
   16212 -295.619  115.070  -56.567
   16213 -296.490  116.203  -56.885
   16214 -295.574  115.787  -57.351
   16215 -295.030  115.694  -56.716
   16216 -294.925  114.026  -55.374
   16217 -294.341  114.115  -53.282
   16218 -297.551  112.578  -53.739
   16219 -297.961  110.785  -55.345
   16220 -297.273  109.599  -55.890
   16221 -297.328  110.393  -55.147
   16222 -298.386  109.777  -55.626
   16223 -295.828  111.461  -55.688
   16224 -296.475  111.736  -55.137
   16225 -298.135  112.117  -55.910
   16226 -298.836  112.534  -53.524
   16227 -295.746  116.049  -53.731
   16228 -298.366  113.834  -54.877
   16229 -299.559  115.315  -56.670
   16230 -299.317  115.779  -55.947
   16231 -298.586  114.144  -57.318
   16232 -298.407  115.219  -56.875
   16233 -296.729  113.662  -57.429
   16234 -295.693  113.713  -58.719
   16235 -294.390  113.413  -56.781
   16236 -299.196  109.846  -57.274
   16237 -298.397  109.637  -58.052
   16238 -298.803  109.286  -56.372
   16239 -298.589  109.180  -57.548
   16240 -296.753  108.980  -59.738
   16241 -296.253  108.263  -59.381
   16242 -297.585  104.794  -57.054
   16243 -295.707  107.074  -57.811
   16244 -294.711  106.535  -57.317
   16245 -296.696  107.186  -58.057
   16246 -297.708  107.843  -56.549
   16247 -298.889  106.136  -60.356
   16248 -300.219  105.460  -61.201
   16249 -300.816  106.239  -62.980
   16250 -300.586  106.570  -64.606
   16251 -300.448  106.836  -64.588
   16252 -301.055  108.589  -64.994
   16253 -298.986  105.865  -62.393
   16254 -299.192  107.134  -65.886
   16255 -301.324  105.478  -63.762
   16256 -300.527  107.820  -65.844
   16257 -301.961  106.011  -66.288
   16258 -301.162  106.902  -67.274
   16259 -300.581  109.038  -69.472
   16260 -302.251  109.728  -68.881
   16261 -304.487  108.852  -71.289
   16262 -302.144  107.953  -72.744
   16263 -302.768  106.646  -72.135
   16264 -303.579  109.220  -71.433
   16265 -301.827  110.914  -70.661
   16266 -301.640  111.716  -70.290
   16267 -302.245  111.200  -71.425
   16268 -301.540  111.954  -69.718
   16269 -300.412  109.283  -69.172
   16270 -301.250  112.507  -70.297
   16271 -300.844  111.724  -70.192
   16272 -302.693  112.484  -69.891
   16273 -304.539  112.027  -72.597
   16274 -305.795  112.934  -71.889
   16275 -303.256  109.429  -70.404
   16276 -301.992  110.087  -70.497
   16277 -301.634  109.742  -70.233
   16278 -305.063  110.465  -73.156
   16279 -303.988  109.006  -74.377
   16280 -302.246  108.327  -70.993
   16281 -303.033  108.602  -71.174
   16282 -303.557  108.575  -69.366
   16283 -301.992  110.758  -69.103
   16284 -303.811  108.576  -70.274
   16285 -302.011  109.852  -70.758
   16286 -303.789  109.375  -72.080
   16287 -301.204  109.083  -70.181
   16288 -303.930  109.391  -71.543
   16289 -304.634  109.278  -71.832
   16290 -305.428  107.450  -70.685
   16291 -306.125  108.834  -72.988
   16292 -306.744  110.058  -73.547
   16293 -305.092  109.474  -73.443
   16294 -304.127  111.751  -73.623
   16295 -304.178  111.263  -73.750
   16296 -302.649  112.721  -74.606
   16297 -302.562  112.532  -75.750
   16298 -301.691  113.351  -75.121
   16299 -302.136  113.815  -74.300
   16300 -301.204  109.758  -72.208
   16301 -300.874  112.024  -72.229
   16302 -301.027  112.751  -70.516
   16303 -301.256  114.441  -68.998
   16304 -300.388  114.394  -68.253
   16305 -298.003  113.621  -67.982
   16306 -296.977  113.510  -68.226
   16307 -297.039  115.831  -69.158
   16308 -297.751  115.624  -69.169
   16309 -297.533  115.482  -70.708
   16310 -298.703  115.544  -70.842
   16311 -297.808  118.397  -70.342
   16312 -298.448  118.536  -68.775
   16313 -298.165  117.431  -71.221
   16314 -299.841  118.023  -71.705
   16315 -299.958  117.915  -72.043
   16316 -300.240  119.413  -72.916
   16317 -299.214  117.581  -72.071
   16318 -299.625  115.012  -72.307
   16319 -299.617  114.655  -72.285
   16320 -299.062  117.218  -71.318
   16321 -298.622  116.727  -71.412
   16322 -301.174  116.105  -71.122
   16323 -301.548  115.764  -74.540
   16324 -302.320  114.239  -74.088
   16325 -303.017  115.126  -72.385
   16326 -303.261  114.342  -70.614
   16327 -299.882  114.701  -72.626
   16328 -299.938  111.096  -73.452
   16329 -300.027  112.197  -73.076
   16330 -301.332  112.691  -74.099
   16331 -302.400  112.254  -71.885
   16332 -298.531  114.128  -72.604
   16333 -299.951  112.644  -70.697
   16334 -300.304  110.548  -69.077
   16335 -302.040  109.195  -70.812
   16336 -301.659  107.948  -70.964
   16337 -302.031  107.754  -67.907
   16338 -301.520  108.279  -67.939
   16339 -303.708  108.714  -67.105
   16340 -304.286  109.735  -67.640
   16341 -302.968  107.460  -69.522
   16342 -304.763  107.790  -70.000
   16343 -306.405  106.834  -73.360
   16344 -305.002  105.676  -71.161
   16345 -305.078  106.760  -69.909
   16346 -305.527  106.546  -70.487
   16347 -305.824  103.350  -72.060
   16348 -307.305  104.705  -72.066
   16349 -305.797  103.648  -71.610
   16350 -305.787  104.697  -72.897
   16351 -307.134  104.345  -71.826
   16352 -305.566  106.851  -71.737
   16353 -305.198  108.298  -71.553
   16354 -305.128  110.294  -72.037
   16355 -307.359  109.773  -70.112
   16356 -307.015  110.920  -72.501
   16357 -307.830  109.790  -71.804
   16358 -306.472  109.659  -72.702
   16359 -306.961  108.836  -70.920
   16360 -310.453  107.832  -70.678
   16361 -309.201  105.626  -71.368
   16362 -306.696  105.540  -70.325
   16363 -306.220  105.050  -70.961
   16364 -307.559  105.467  -71.542
   16365 -307.634  105.393  -73.288
   16366 -306.939  103.262  -72.921
   16367 -305.862  103.852  -71.967
   16368 -304.214  102.089  -72.759
   16369 -305.112  101.155  -72.447
   16370 -305.368  101.411  -71.005
   16371 -305.712   99.886  -71.693
   16372 -306.118   99.966  -68.516
   16373 -307.260  100.692  -70.652
   16374 -306.392  101.006  -73.015
   16375 -307.757  103.161  -70.998
   16376 -306.138  102.899  -71.310
   16377 -304.917  103.360  -69.939
   16378 -304.154  100.685  -71.604
   16379 -304.149  102.749  -71.522
   16380 -303.758  104.423  -71.299
   16381 -302.767  104.104  -71.305
   16382 -303.368  103.306  -71.692
   16383 -303.823  104.814  -71.441
   16384 -304.371  107.607  -71.678
   16385 -305.290  106.757  -71.344
   16386 -304.597  107.547  -70.582
   16387 -304.256  105.942  -71.640
   16388 -307.033  104.995  -69.840
   16389 -305.707  105.314  -70.976
   16390 -304.865  106.608  -72.430
   16391 -303.519  107.491  -71.744
   16392 -305.152  107.374  -71.490
   16393 -305.496  107.561  -72.551
   16394 -307.683  107.817  -71.965
   16395 -304.929  107.424  -70.075
   16396 -304.279  106.409  -71.915
   16397 -303.302  105.762  -71.619
   16398 -302.577  104.670  -70.619
   16399 -303.347  105.955  -68.822
   16400 -304.589  105.674  -70.665
   16401 -303.054  108.176  -73.276
   16402 -306.128  105.498  -74.228
   16403 -307.497  104.649  -74.209
   16404 -302.888  103.979  -73.868
   16405 -305.277  103.195  -74.117
   16406 -305.093  105.212  -74.705
   16407 -305.050  108.475  -74.234
   16408 -304.230  108.378  -73.511
   16409 -303.872  108.054  -73.037
   16410 -302.762  107.646  -75.009
   16411 -306.354  106.174  -73.655
   16412 -305.813  107.039  -74.316
   16413 -307.956  108.432  -76.382
   16414 -306.843  107.586  -77.198
   16415 -306.623  107.943  -75.231
   16416 -307.258  105.846  -76.397
   16417 -308.992  107.961  -75.554
   16418 -310.433  106.662  -78.007
   16419 -309.522  104.822  -74.719
   16420 -310.647  104.690  -76.145
   16421 -308.975  105.089  -76.961
   16422 -308.873  106.173  -74.974
   16423 -308.302  106.853  -76.233
   16424 -308.386  107.704  -76.715
   16425 -307.896  107.546  -77.196
   16426 -307.631  109.290  -77.815
   16427 -307.007  108.738  -77.224
   16428 -306.411  109.941  -76.275
   16429 -306.237  110.409  -74.809
   16430 -306.199  111.538  -74.678
   16431 -304.406  107.155  -72.956
   16432 -303.238  109.339  -70.834
   16433 -302.034  112.385  -69.638
   16434 -301.484  112.291  -72.404
   16435 -303.198  112.066  -70.106
   16436 -303.045  110.032  -70.681
   16437 -303.266  107.584  -71.414
   16438 -303.369  109.262  -68.747
   16439 -302.406  107.449  -68.105
   16440 -303.239  105.564  -67.952
   16441 -303.038  105.705  -67.494
   16442 -303.146  105.355  -66.422
   16443 -300.671  105.664  -66.025
   16444 -302.899  108.394  -67.297
   16445 -302.032  106.603  -66.012
   16446 -302.799  107.102  -67.524
   16447 -302.932  106.694  -70.099
   16448 -302.031  107.424  -68.178
   16449 -302.360  109.659  -68.465
   16450 -303.297  110.050  -69.232
   16451 -303.897  109.922  -67.512
   16452 -303.184  110.260  -69.687
   16453 -303.410  110.720  -69.532
   16454 -302.616  110.970  -68.965
   16455 -302.049  111.475  -63.726
   16456 -300.195  112.567  -64.159
   16457 -302.859  112.103  -64.377
   16458 -300.815  113.042  -68.715
   16459 -304.068  113.194  -67.303
   16460 -303.778  114.572  -67.161
   16461 -302.286  114.528  -68.381
   16462 -301.464  113.004  -67.170
   16463 -303.765  112.701  -69.190
   16464 -303.799  111.857  -67.076
   16465 -302.694  112.162  -67.845
   16466 -302.704  111.391  -68.835
   16467 -303.031  113.258  -68.264
   16468 -302.724  112.646  -65.033
   16469 -299.902  114.045  -63.465
   16470 -301.947  113.242  -65.258
   16471 -302.357  112.969  -65.736
   16472 -299.770  114.100  -67.412
   16473 -300.432  115.448  -65.159
   16474 -301.144  112.945  -61.758
   16475 -299.191  111.706  -63.375
   16476 -300.836  111.738  -61.901
   16477 -300.786  111.688  -60.159
   16478 -300.316  113.570  -61.932
   16479 -301.351  114.247  -60.633
   16480 -301.278  115.500  -59.808
   16481 -301.253  117.677  -56.446
   16482 -299.686  112.589  -56.581
   16483 -299.255  113.220  -55.739
   16484 -298.661  111.742  -53.225
   16485 -299.658  111.628  -50.854
   16486 -297.984  110.355  -51.077
   16487 -297.691  106.761  -50.109
   16488 -297.444  105.813  -51.670
   16489 -298.887  105.367  -51.823
   16490 -298.970  104.556  -52.449
   16491 -299.829  103.247  -53.709
   16492 -299.484  102.485  -52.627
   16493 -299.035  101.662  -54.377
   16494 -298.634  104.840  -54.180
   16495 -297.002  105.134  -53.450
   16496 -298.015  104.132  -53.612
   16497 -299.446  103.009  -52.215
   16498 -301.192  104.870  -51.093
   16499 -300.876  104.654  -49.313
   16500 -300.574  104.683  -50.584
   16501 -300.933  103.132  -50.989
   16502 -300.542  104.256  -52.245
   16503 -300.751  105.699  -51.637
   16504 -300.243  105.082  -50.821
   16505 -301.026  105.956  -51.362
   16506 -300.827  106.563  -52.210
   16507 -301.111  105.340  -52.178
   16508 -301.571  103.459  -51.543
   16509 -301.240  100.924  -49.860
   16510 -301.303  103.028  -49.309
   16511 -301.425  100.877  -51.268
   16512 -303.328  101.674  -50.191
   16513 -300.847  100.932  -51.614
   16514 -300.632  100.235  -51.745
   16515 -303.493   99.879  -52.860
   16516 -304.446  100.083  -53.789
   16517 -303.944   99.709  -54.758
   16518 -305.674   98.816  -54.788
   16519 -305.290  101.162  -54.997
   16520 -305.370   98.960  -56.636
   16521 -305.258  100.020  -55.539
   16522 -306.650  101.141  -55.566
   16523 -305.683  100.154  -54.651
   16524 -304.803  101.290  -55.463
   16525 -304.681   99.568  -56.666
   16526 -303.744  102.854  -56.780
   16527 -306.395  102.745  -59.612
   16528 -305.831  101.896  -57.726
   16529 -305.368  103.006  -57.937
   16530 -306.680  100.905  -57.991
   16531 -306.736  100.526  -58.262
   16532 -307.671  100.661  -60.573
   16533 -308.145   99.926  -62.242
   16534 -309.444  102.141  -61.976
   16535 -308.415  101.040  -60.764
   16536 -307.885  100.217  -61.914
   16537 -306.034  100.866  -60.047
   16538 -307.330  101.677  -58.782
   16539 -305.548  102.165  -60.680
   16540 -306.491  102.863  -58.560
   16541 -304.861  102.702  -58.292
   16542 -305.527  104.192  -59.042
   16543 -306.984  104.343  -60.231
   16544 -308.048  104.243  -61.964
   16545 -306.104  105.705  -60.976
   16546 -306.780  106.849  -60.273
   16547 -305.937  106.364  -62.272
   16548 -306.253  104.297  -62.840
   16549 -307.230  105.708  -65.702
   16550 -305.081  106.118  -66.324
   16551 -303.882  105.454  -66.419
   16552 -307.564  104.972  -63.971
   16553 -305.474  104.198  -63.305
   16554 -306.484  104.641  -65.762
   16555 -305.622  106.629  -66.084
   16556 -307.500  106.982  -67.021
   16557 -308.999  103.878  -68.439
   16558 -309.042  103.648  -66.326
   16559 -306.907  104.615  -67.424
   16560 -308.202  105.546  -67.235
   16561 -308.007  106.849  -66.082
   16562 -307.157  106.556  -64.182
   16563 -306.256  106.189  -64.276
   16564 -304.690  105.910  -64.404
   16565 -304.416  105.348  -64.033
   16566 -304.895  107.645  -64.832
   16567 -302.058  110.084  -64.760
   16568 -301.568  106.209  -66.494
   16569 -301.894  108.516  -64.855
   16570 -302.628  107.529  -63.445
   16571 -301.130  109.489  -65.346
   16572 -303.217  107.907  -66.311
   16573 -301.932  107.694  -64.716
   16574 -302.416  109.124  -65.324
   16575 -302.294  108.221  -67.441
   16576 -303.640  110.267  -68.792
   16577 -302.645  110.436  -65.011
   16578 -301.928  108.394  -65.121
   16579 -301.884  108.691  -62.979
   16580 -302.374  107.512  -63.944
   16581 -304.624  108.383  -62.998
   16582 -303.517  107.436  -63.538
   16583 -301.569  106.507  -65.766
   16584 -302.465  108.073  -65.048
   16585 -302.045  108.564  -62.997
   16586 -303.508  110.123  -66.634
   16587 -303.659  110.569  -65.382
   16588 -302.851  109.647  -65.764
   16589 -305.977  108.602  -68.407
   16590 -304.315  106.293  -66.945
