#Frame      Mode1    Mode2    Mode3
     818 -305.123   92.685  -71.728
     819 -307.727   94.008  -67.097
     820 -307.878   91.858  -66.295
     821 -307.539   93.767  -68.588
     822 -304.933   92.040  -67.813
     823 -305.186   91.371  -69.295
     824 -305.422   90.694  -70.813
     825 -302.511   90.919  -70.504
     826 -304.716   91.292  -70.694
     827 -306.706   91.599  -69.045
     828 -304.236   90.759  -70.897
     829 -304.634   93.203  -69.491
     830 -306.997   93.827  -69.848
     831 -305.665   92.852  -72.227
     832 -304.432   91.860  -71.723
     833 -305.548   90.254  -72.244
     834 -306.262   88.837  -72.471
     835 -306.036   91.034  -72.972
     836 -306.316   92.553  -72.672
     837 -302.788   94.795  -71.752
     838 -304.422   91.596  -72.462
     839 -305.044   91.506  -72.702
     840 -303.859   96.308  -74.507
     841 -302.382   97.326  -73.601
     842 -303.541   94.652  -73.283
     843 -302.935   96.725  -71.873
     844 -301.549   95.860  -72.611
     845 -303.445   95.818  -71.286
     846 -299.932   93.050  -69.446
     847 -302.877   95.078  -69.555
     848 -299.801   92.281  -69.620
     849 -302.456   94.516  -71.590
     850 -300.505   94.169  -70.842
     851 -301.253   98.127  -70.273
     852 -301.192   94.995  -72.408
     853 -304.568   95.394  -72.745
     854 -302.560   96.163  -71.723
     855 -299.641   95.008  -71.333
     856 -297.716   97.524  -68.644
     857 -300.347   95.145  -68.034
     858 -298.113   93.095  -69.644
     859 -298.240   96.312  -67.710
     860 -299.212   94.486  -70.697
     861 -300.450   96.752  -70.124
     862 -301.351   96.766  -68.555
     863 -301.212   96.768  -69.208
     864 -300.169   96.008  -70.153
     865 -300.534   94.684  -67.565
     866 -300.966   96.751  -67.097
     867 -302.241   95.912  -67.423
     868 -303.064   97.945  -67.187
     869 -301.208   97.557  -64.413
     870 -301.547   98.937  -62.087
     871 -302.229   99.184  -64.425
     872 -302.558   98.766  -63.713
     873 -304.126   96.228  -66.361
     874 -305.087   97.905  -63.692
     875 -303.227   96.543  -63.764
     876 -303.675   96.968  -68.892
     877 -301.501   97.108  -67.854
     878 -301.828   96.135  -67.045
     879 -302.236   93.351  -68.346
     880 -303.489   94.506  -66.033
     881 -300.979   98.319  -65.937
     882 -301.239   96.376  -66.748
     883 -299.690   97.347  -68.053
     884 -301.928   94.587  -71.032
     885 -300.800   95.559  -72.375
     886 -302.537   93.143  -75.314
     887 -303.075   89.834  -78.294
     888 -301.542   86.736  -75.631
     889 -303.324   89.050  -77.240
     890 -303.698   84.034  -78.278
     891 -303.689   83.971  -79.639
     892 -302.608   85.301  -79.098
     893 -302.951   85.089  -78.480
     894 -303.875   85.235  -78.778
     895 -304.202   85.899  -78.762
     896 -303.714   85.095  -78.650
     897 -303.868   84.739  -79.785
     898 -303.350   84.275  -80.328
     899 -304.521   85.676  -79.703
     900 -300.858   88.027  -80.570
     901 -301.558   90.217  -80.747
     902 -302.922   90.361  -79.762
     903 -302.502   91.800  -80.602
     904 -300.060   88.565  -80.357
     905 -303.159   90.371  -81.945
     906 -298.520   89.487  -77.441
     907 -300.951   88.224  -80.060
     908 -302.381   88.766  -79.058
     909 -302.060   89.230  -79.444
     910 -302.071   85.578  -82.904
     911 -300.947   84.101  -87.312
     912 -304.709   84.900  -85.917
     913 -302.145   85.222  -87.460
     914 -302.882   83.714  -88.175
     915 -306.640   83.750  -87.824
     916 -304.159   83.895  -84.683
     917 -307.157   84.552  -84.993
     918 -305.663   79.220  -86.538
     919 -302.578   78.394  -86.104
     920 -302.672   80.429  -85.175
     921 -304.589   83.241  -84.178
     922 -306.001   82.929  -84.416
     923 -305.225   84.345  -82.811
     924 -305.333   86.904  -81.001
     925 -303.572   86.786  -83.301
     926 -305.393   88.511  -81.949
     927 -304.688   88.709  -75.444
     928 -303.629   92.734  -75.176
     929 -302.123   94.607  -74.321
     930 -303.304   92.767  -76.607
     931 -303.150   91.981  -76.120
     932 -303.160   96.785  -75.145
     933 -304.532   93.587  -77.435
     934 -303.313   93.240  -79.172
     935 -301.414   94.477  -79.386
     936 -304.055   94.382  -77.091
     937 -303.449   93.631  -82.144
     938 -302.299   92.640  -80.287
     939 -302.869   92.383  -79.499
     940 -302.152   90.354  -76.462
     941 -304.266   90.802  -77.322
     942 -304.049   91.345  -75.419
     943 -303.420   91.540  -75.135
     944 -304.126   90.034  -72.410
     945 -300.965   92.791  -74.911
     946 -301.983   88.462  -75.301
     947 -303.383   91.668  -75.142
     948 -302.952   93.540  -73.899
     949 -306.115   91.774  -73.734
     950 -306.885   90.404  -76.213
     951 -305.292   93.242  -76.103
     952 -304.157   92.691  -75.030
     953 -301.405   94.519  -72.075
     954 -302.964   95.402  -73.042
     955 -306.166   96.976  -71.966
     956 -306.542   94.064  -70.232
     957 -305.770   91.647  -67.960
     958 -306.156   92.279  -68.574
     959 -304.402   91.363  -68.471
     960 -303.260   90.905  -71.005
     961 -305.712   87.200  -72.395
     962 -305.431   84.604  -69.043
     963 -306.284   82.395  -67.208
     964 -306.468   83.840  -64.364
     965 -307.400   85.475  -68.009
     966 -307.793   84.132  -72.263
     967 -304.705   85.799  -71.635
     968 -305.325   83.426  -69.943
     969 -306.533   83.566  -69.944
     970 -306.175   81.310  -66.167
     971 -304.693   83.478  -62.939
     972 -306.802   81.520  -64.819
     973 -305.480   81.322  -65.333
     974 -306.954   81.476  -64.967
     975 -305.130   81.700  -64.682
     976 -309.232   80.006  -67.057
     977 -310.503   84.138  -64.894
     978 -308.386   83.101  -64.866
     979 -305.176   83.986  -66.331
     980 -306.542   83.818  -70.065
     981 -305.680   85.605  -70.705
     982 -305.100   84.479  -70.746
     983 -306.330   86.940  -72.300
     984 -305.663   88.291  -72.783
     985 -306.937   87.691  -77.102
     986 -305.876   84.706  -73.267
     987 -306.558   88.226  -74.603
     988 -302.636   88.971  -76.627
     989 -304.144   90.098  -76.117
     990 -303.298   91.864  -73.650
     991 -303.074   90.043  -74.181
     992 -303.967   89.420  -74.417
     993 -302.973   86.486  -72.427
     994 -300.701   87.164  -70.519
     995 -302.228   90.334  -71.848
     996 -306.128   90.960  -73.399
     997 -303.461   86.497  -74.084
     998 -302.374   84.832  -78.872
     999 -301.483   80.801  -81.465
    1000 -301.408   84.363  -79.776
    1001 -302.003   86.892  -78.162
    1002 -304.971   85.673  -81.328
    1003 -305.194   85.590  -81.995
    1004 -304.064   83.413  -82.006
    1005 -301.374   81.223  -80.119
    1006 -303.059   84.045  -78.153
    1007 -301.320   84.539  -77.187
    1008 -300.693   83.788  -80.313
    1009 -303.311   81.894  -79.366
    1010 -302.922   83.016  -78.764
    1011 -304.775   83.213  -80.016
    1012 -302.419   84.714  -78.918
    1013 -301.981   85.190  -81.973
    1014 -302.046   87.239  -80.190
    1015 -302.985   84.894  -82.029
    1016 -303.308   84.894  -81.391
    1017 -301.950   83.658  -79.944
    1018 -301.376   85.544  -76.942
    1019 -300.912   86.901  -78.286
    1020 -301.579   84.097  -80.888
    1021 -301.885   84.344  -83.629
    1022 -301.891   83.744  -81.675
    1023 -301.281   85.375  -79.333
    1024 -300.696   86.053  -75.459
    1025 -301.941   83.122  -76.276
    1026 -303.775   84.471  -76.988
    1027 -304.534   86.933  -77.604
    1028 -303.694   86.905  -74.647
    1029 -303.920   87.404  -74.815
    1030 -302.439   90.236  -77.129
    1031 -306.412   89.057  -74.165
    1032 -304.699   86.841  -71.887
    1033 -302.626   85.373  -75.300
    1034 -304.981   85.232  -74.548
    1035 -302.320   83.793  -75.571
    1036 -302.530   84.413  -72.294
    1037 -305.429   86.268  -71.555
    1038 -303.259   87.488  -71.289
    1039 -305.785   85.811  -69.964
    1040 -305.953   83.472  -71.089
    1041 -305.841   83.229  -73.011
    1042 -304.942   86.278  -74.880
    1043 -302.442   85.446  -74.568
    1044 -303.747   88.286  -74.829
    1045 -302.077   88.575  -73.943
    1046 -300.840   85.965  -74.201
    1047 -302.321   88.960  -76.811
    1048 -305.817   84.644  -76.333
    1049 -306.106   83.588  -76.894
    1050 -304.953   85.461  -79.976
    1051 -303.875   85.525  -80.814
    1052 -304.019   81.647  -80.060
    1053 -305.063   85.987  -83.384
    1054 -304.226   88.117  -80.987
    1055 -304.820   86.114  -81.607
    1056 -304.488   84.159  -81.730
    1057 -306.308   81.480  -80.549
    1058 -307.157   79.622  -82.409
    1059 -305.911   78.099  -82.161
    1060 -304.562   79.405  -79.605
    1061 -304.515   77.374  -82.298
    1062 -304.821   77.362  -80.620
    1063 -304.640   77.036  -77.065
    1064 -304.874   81.523  -79.084
    1065 -307.025   79.036  -80.889
    1066 -305.864   81.430  -81.040
    1067 -303.307   81.761  -82.778
    1068 -302.743   83.191  -82.595
    1069 -305.304   82.974  -79.768
    1070 -303.783   83.370  -82.206
    1071 -304.060   83.379  -81.092
    1072 -306.615   87.459  -79.503
    1073 -306.328   86.556  -79.556
    1074 -303.584   84.442  -79.396
    1075 -308.931   84.308  -77.839
    1076 -308.169   85.215  -76.968
    1077 -307.118   80.728  -76.591
    1078 -305.888   80.681  -77.326
    1079 -307.610   79.572  -78.724
    1080 -308.201   82.786  -78.368
    1081 -307.642   81.966  -79.202
    1082 -306.331   81.809  -76.877
    1083 -308.739   82.902  -80.741
    1084 -309.563   83.761  -79.801
    1085 -307.065   82.020  -76.366
    1086 -306.219   81.179  -75.499
    1087 -307.322   80.677  -78.857
    1088 -309.832   78.862  -79.850
    1089 -310.190   81.531  -79.776
    1090 -312.000   79.930  -80.012
    1091 -310.041   81.797  -81.434
    1092 -306.827   83.786  -79.980
    1093 -306.151   84.484  -76.212
    1094 -305.981   87.489  -76.607
    1095 -304.354   87.389  -80.633
    1096 -303.536   90.739  -75.739
    1097 -304.167   83.712  -78.802
    1098 -301.667   84.275  -80.372
    1099 -302.401   85.858  -83.313
    1100 -302.748   85.444  -81.160
    1101 -304.888   87.516  -83.001
    1102 -304.211   86.271  -81.030
    1103 -305.448   87.630  -80.815
    1104 -305.101   87.267  -80.016
    1105 -305.062   87.068  -82.150
    1106 -305.734   86.688  -78.647
    1107 -303.844   87.675  -75.423
    1108 -306.270   86.583  -72.880
    1109 -307.537   85.957  -75.720
    1110 -306.511   82.697  -79.047
    1111 -305.829   83.164  -76.508
    1112 -303.304   82.201  -73.811
    1113 -302.903   84.196  -73.953
    1114 -308.170   82.651  -76.019
    1115 -307.670   82.348  -73.551
    1116 -307.089   85.317  -73.939
    1117 -306.001   82.784  -72.744
    1118 -305.532   85.249  -74.094
    1119 -303.994   87.712  -73.791
    1120 -305.899   88.018  -72.154
    1121 -305.687   89.995  -77.192
    1122 -307.562   87.074  -75.387
    1123 -306.723   86.516  -76.608
    1124 -308.672   88.274  -75.583
    1125 -308.698   87.601  -75.584
    1126 -307.119   84.700  -75.474
    1127 -305.878   87.421  -76.739
    1128 -306.478   87.506  -74.879
    1129 -304.225   90.970  -75.322
    1130 -304.158   93.984  -73.536
    1131 -306.977   93.578  -72.853
    1132 -307.920   92.406  -74.408
    1133 -306.530   89.593  -75.592
    1134 -304.495   89.907  -73.739
    1135 -304.496   90.477  -71.605
    1136 -303.131   89.216  -74.381
    1137 -304.213   90.349  -72.439
    1138 -302.802   88.307  -70.263
    1139 -303.911   90.042  -68.647
    1140 -302.352   92.827  -67.985
    1141 -300.331   90.232  -67.649
    1142 -300.564   89.792  -67.357
    1143 -302.228   92.563  -65.690
    1144 -300.600   93.356  -62.485
    1145 -302.293   91.642  -65.841
    1146 -302.532   91.646  -67.502
    1147 -301.198   91.280  -69.705
    1148 -302.586   91.987  -71.846
    1149 -300.682   93.067  -69.574
    1150 -301.871   94.655  -70.253
    1151 -302.056   93.741  -68.875
    1152 -301.741   90.512  -69.902
    1153 -300.419   94.011  -66.828
    1154 -299.271   94.805  -67.731
    1155 -302.170   91.578  -68.759
    1156 -303.246   90.146  -67.187
    1157 -303.881   86.669  -64.018
    1158 -305.387   90.849  -62.078
    1159 -305.624   91.400  -62.671
    1160 -306.039   90.383  -62.957
    1161 -305.489   90.723  -65.343
    1162 -307.912   91.340  -64.558
    1163 -304.666   92.328  -62.913
    1164 -303.491   92.370  -62.650
    1165 -306.359   92.129  -68.392
    1166 -304.330   89.611  -69.783
    1167 -303.613   90.744  -67.121
    1168 -302.929   88.387  -65.569
    1169 -303.078   88.866  -67.816
    1170 -302.763   87.664  -69.516
    1171 -304.085   86.975  -70.414
    1172 -304.978   91.542  -69.932
    1173 -305.166   90.555  -67.640
    1174 -304.586   89.118  -68.018
    1175 -304.240   88.743  -65.975
    1176 -305.002   91.295  -63.237
    1177 -304.848   89.507  -64.087
    1178 -305.576   88.072  -62.689
    1179 -306.630   86.093  -62.290
    1180 -304.562   87.123  -62.900
    1181 -302.701   86.462  -59.197
    1182 -306.182   86.828  -62.373
    1183 -305.373   88.444  -61.813
    1184 -304.195   86.619  -63.018
    1185 -304.820   86.374  -61.967
    1186 -303.585   85.891  -63.937
    1187 -301.585   84.783  -62.437
    1188 -304.266   86.879  -64.291
    1189 -304.542   88.973  -64.663
    1190 -306.170   87.551  -66.193
    1191 -304.378   86.589  -65.974
    1192 -303.767   85.102  -66.608
    1193 -306.718   85.189  -68.762
    1194 -307.914   82.917  -70.598
    1195 -303.801   78.705  -68.328
    1196 -303.990   79.588  -69.728
    1197 -303.237   80.331  -69.519
    1198 -303.885   79.173  -70.337
    1199 -304.099   76.552  -72.978
    1200 -305.129   76.644  -72.740
    1201 -306.279   75.487  -74.406
    1202 -305.955   75.615  -74.046
    1203 -305.951   75.846  -70.063
    1204 -304.275   74.912  -74.231
    1205 -303.711   75.662  -71.698
    1206 -303.561   73.779  -70.545
    1207 -306.464   75.245  -70.836
    1208 -304.451   75.906  -71.479
    1209 -303.169   74.418  -67.013
    1210 -306.316   75.090  -67.076
    1211 -305.330   76.945  -67.106
    1212 -306.561   77.277  -65.237
    1213 -307.202   76.930  -67.050
    1214 -306.360   77.332  -66.105
    1215 -307.165   75.136  -67.545
    1216 -308.123   72.296  -67.993
    1217 -310.468   75.693  -67.946
    1218 -308.754   76.461  -69.264
    1219 -309.372   76.365  -70.089
    1220 -307.321   73.674  -69.605
    1221 -305.619   72.044  -69.621
    1222 -307.441   76.515  -67.346
    1223 -307.877   74.614  -65.907
    1224 -310.268   75.905  -61.029
    1225 -308.641   74.558  -57.261
    1226 -308.615   74.401  -56.927
    1227 -307.696   72.571  -57.224
    1228 -307.108   73.336  -60.037
    1229 -311.140   72.107  -60.263
    1230 -307.395   73.065  -57.982
    1231 -309.705   73.221  -56.451
    1232 -310.225   74.267  -54.491
    1233 -312.594   71.060  -52.731
    1234 -310.279   72.104  -48.810
    1235 -312.112   71.640  -48.568
    1236 -311.213   71.504  -51.618
    1237 -309.959   69.794  -51.324
    1238 -311.291   66.310  -48.429
    1239 -310.253   64.397  -50.167
    1240 -310.017   63.202  -48.992
    1241 -310.844   63.562  -50.768
    1242 -309.130   64.994  -49.217
    1243 -308.296   60.315  -48.166
    1244 -309.802   62.535  -51.146
    1245 -310.637   61.943  -48.573
    1246 -312.358   63.320  -48.101
    1247 -312.512   63.960  -44.678
    1248 -310.830   63.963  -44.848
    1249 -309.138   62.715  -44.153
    1250 -307.582   58.585  -45.227
